"","geoid","lake_impairments","stream_impairments","wetland_impairments","impairment_score","percentile_rank"
"1",27137003700,8,1,NA,9,88.011088011088
"2",27137003300,8,3,NA,11,96.6042966042966
"3",27137003400,8,3,NA,11,96.6042966042966
"4",27137002200,8,8,NA,16,99.7920997920998
"5",27137002400,8,4,NA,12,98.4753984753985
"6",27137000301,8,4,NA,12,98.4753984753985
"7",27137015600,8,8,NA,16,99.7920997920998
"8",27137015800,8,4,NA,12,98.4753984753985
"9",27137002900,8,3,NA,11,96.6042966042966
"10",27137010200,8,3,NA,11,96.6042966042966
"11",27137003800,8,6,NA,14,99.7227997227997
"12",27137002000,8,8,NA,16,99.7920997920998
"13",27137003600,8,3,NA,11,96.6042966042966
"14",27137003000,8,3,NA,11,96.6042966042966
"15",27137002600,8,4,NA,12,98.4753984753985
"16",27137001900,8,8,NA,16,99.7920997920998
"17",27017070300,7,6,NA,13,99.3069993069993
"18",27017070402,7,6,NA,13,99.3069993069993
"19",27059130600,4,1,NA,5,51.004851004851
"20",27059130100,4,1,NA,5,51.004851004851
"21",27053026809,4,5,NA,9,88.011088011088
"22",27053000101,4,5,NA,9,88.011088011088
"23",27053020201,4,5,NA,9,88.011088011088
"24",27053020303,4,5,NA,9,88.011088011088
"25",27053020304,4,5,NA,9,88.011088011088
"26",27053020903,4,1,NA,5,51.004851004851
"27",27053021300,4,4,NA,8,83.021483021483
"28",27053021200,4,5,NA,9,88.011088011088
"29",27053020700,4,NA,NA,4,34.7886347886348
"30",27053021100,4,4,NA,8,83.021483021483
"31",27053100200,4,5,NA,9,88.011088011088
"32",27053020400,4,5,NA,9,88.011088011088
"33",27053020801,4,3,NA,7,76.0914760914761
"34",27053020500,4,5,NA,9,88.011088011088
"35",27053020804,4,NA,NA,4,34.7886347886348
"36",27053020902,4,4,NA,8,83.021483021483
"37",27163070603,4,1,NA,5,51.004851004851
"38",27037061109,4,9,NA,13,99.3069993069993
"39",27163070802,4,2,NA,6,63.4095634095634
"40",27163070705,4,2,NA,6,63.4095634095634
"41",27163070602,4,2,NA,6,63.4095634095634
"42",27163070501,4,4,NA,8,83.021483021483
"43",27163070706,4,2,NA,6,63.4095634095634
"44",27163070502,4,4,NA,8,83.021483021483
"45",27163071101,4,2,NA,6,63.4095634095634
"46",27037061401,4,9,NA,13,99.3069993069993
"47",27163071102,4,9,NA,13,99.3069993069993
"48",27163070704,4,2,NA,6,63.4095634095634
"49",27163070404,4,4,NA,8,83.021483021483
"50",27163070703,4,2,NA,6,63.4095634095634
"51",27163070801,4,2,NA,6,63.4095634095634
"52",27073180100,3,5,NA,8,83.021483021483
"53",27023950500,3,4,NA,7,76.0914760914761
"54",27073180300,3,5,NA,8,83.021483021483
"55",27033270200,3,5,NA,8,83.021483021483
"56",27041450601,3,NA,NA,3,19.1268191268191
"57",27041450602,3,NA,NA,3,19.1268191268191
"58",27041450702,3,NA,NA,3,19.1268191268191
"59",27041451000,3,2,NA,5,51.004851004851
"60",27041450703,3,NA,NA,3,19.1268191268191
"61",27041450704,3,NA,NA,3,19.1268191268191
"62",27041450500,3,5,NA,8,83.021483021483
"63",27053108600,3,NA,NA,3,19.1268191268191
"64",27053011000,3,5,1,9,88.011088011088
"65",27053008200,3,NA,NA,3,19.1268191268191
"66",27053008400,3,NA,NA,3,19.1268191268191
"67",27053110900,3,5,1,9,88.011088011088
"68",27053125800,3,NA,NA,3,19.1268191268191
"69",27053109400,3,NA,NA,3,19.1268191268191
"70",27053009600,3,5,NA,8,83.021483021483
"71",27053107400,3,9,NA,12,98.4753984753985
"72",27053007700,3,NA,NA,3,19.1268191268191
"73",27053110000,3,5,NA,8,83.021483021483
"74",27053008500,3,NA,NA,3,19.1268191268191
"75",27053126000,3,NA,NA,3,19.1268191268191
"76",27053009500,3,5,NA,8,83.021483021483
"77",27053110100,3,5,NA,8,83.021483021483
"78",27053107500,3,9,NA,12,98.4753984753985
"79",27053007801,3,NA,NA,3,19.1268191268191
"80",27053008300,3,NA,NA,3,19.1268191268191
"81",27053109900,3,5,NA,8,83.021483021483
"82",27053108700,3,NA,NA,3,19.1268191268191
"83",27053109300,3,NA,NA,3,19.1268191268191
"84",27053110200,3,5,NA,8,83.021483021483
"85",27053109700,3,NA,NA,3,19.1268191268191
"86",27053108800,3,9,NA,12,98.4753984753985
"87",27053125900,3,9,NA,12,98.4753984753985
"88",27123032400,3,NA,NA,3,19.1268191268191
"89",27123041602,3,NA,NA,3,19.1268191268191
"90",27123030400,3,NA,NA,3,19.1268191268191
"91",27123030800,3,NA,NA,3,19.1268191268191
"92",27123032200,3,NA,NA,3,19.1268191268191
"93",27123041700,3,NA,NA,3,19.1268191268191
"94",27123030300,3,NA,NA,3,19.1268191268191
"95",27123031300,3,NA,NA,3,19.1268191268191
"96",27123030201,3,NA,NA,3,19.1268191268191
"97",27123030202,3,NA,NA,3,19.1268191268191
"98",27123031200,3,NA,NA,3,19.1268191268191
"99",27123041900,3,NA,NA,3,19.1268191268191
"100",27123041800,3,NA,NA,3,19.1268191268191
"101",27123032300,3,NA,NA,3,19.1268191268191
"102",27123032600,3,NA,NA,3,19.1268191268191
"103",27123041107,3,2,2,7,76.0914760914761
"104",27123040805,3,2,2,7,76.0914760914761
"105",27123040804,3,1,2,6,63.4095634095634
"106",27123041302,3,1,2,6,63.4095634095634
"107",27123041400,3,1,NA,4,34.7886347886348
"108",27123041200,3,2,2,7,76.0914760914761
"109",27123041104,3,3,NA,6,63.4095634095634
"110",27123041105,3,3,NA,6,63.4095634095634
"111",27123040801,3,2,NA,5,51.004851004851
"112",27123041106,3,2,2,7,76.0914760914761
"113",27123040902,3,3,NA,6,63.4095634095634
"114",27053020101,3,NA,2,5,51.004851004851
"115",27003051502,3,NA,NA,3,19.1268191268191
"116",27053000601,3,5,NA,8,83.021483021483
"117",27053000603,3,NA,NA,3,19.1268191268191
"118",27123041103,3,2,2,7,76.0914760914761
"119",27003051305,3,NA,NA,3,19.1268191268191
"120",27003051501,3,NA,NA,3,19.1268191268191
"121",27003051302,3,NA,NA,3,19.1268191268191
"122",27001790503,3,NA,NA,3,19.1268191268191
"123",27001790504,3,1,NA,4,34.7886347886348
"124",27161790100,3,3,NA,6,63.4095634095634
"125",27013170100,3,5,NA,8,83.021483021483
"126",27079950400,3,3,NA,6,63.4095634095634
"127",27013171400,3,6,NA,9,88.011088011088
"128",27043460200,3,5,NA,8,83.021483021483
"129",27019090702,3,5,NA,8,83.021483021483
"130",27053026021,3,4,NA,7,76.0914760914761
"131",27019090703,3,2,NA,5,51.004851004851
"132",27053026028,3,6,NA,9,88.011088011088
"133",27053026025,3,4,NA,7,76.0914760914761
"134",27053026026,3,6,NA,9,88.011088011088
"135",27019090704,3,4,NA,7,76.0914760914761
"136",27019090602,3,NA,NA,3,19.1268191268191
"137",27019090503,3,2,NA,5,51.004851004851
"138",27053026207,3,NA,NA,3,19.1268191268191
"139",27053027504,3,NA,NA,3,19.1268191268191
"140",27053026013,3,NA,NA,3,19.1268191268191
"141",27053026014,3,NA,NA,3,19.1268191268191
"142",27019090601,3,NA,NA,3,19.1268191268191
"143",27025110100,3,3,NA,6,63.4095634095634
"144",27115950800,3,2,NA,5,51.004851004851
"145",27035951400,3,3,NA,6,63.4095634095634
"146",27041450800,3,2,NA,5,51.004851004851
"147",27041450200,3,5,NA,8,83.021483021483
"148",27047180600,3,4,NA,7,76.0914760914761
"149",27047180500,3,4,NA,7,76.0914760914761
"150",27047180400,3,4,NA,7,76.0914760914761
"151",27047180800,3,4,NA,7,76.0914760914761
"152",27047180300,3,4,NA,7,76.0914760914761
"153",27047180900,3,4,NA,7,76.0914760914761
"154",27047180700,3,7,NA,10,93.9015939015939
"155",27053027002,3,6,NA,9,88.011088011088
"156",27053027001,3,6,NA,9,88.011088011088
"157",27053027101,3,5,NA,8,83.021483021483
"158",27053027102,3,5,NA,8,83.021483021483
"159",27067780100,3,2,NA,5,51.004851004851
"160",27067780400,3,5,NA,8,83.021483021483
"161",27067780200,3,3,NA,6,63.4095634095634
"162",27013170200,3,8,NA,11,96.6042966042966
"163",27079950600,3,8,NA,11,96.6042966042966
"164",27083360600,3,6,2,11,96.6042966042966
"165",27083360200,3,6,2,11,96.6042966042966
"166",27081201001,3,4,2,9,88.011088011088
"167",27081201002,3,4,2,9,88.011088011088
"168",27091790300,3,5,NA,8,83.021483021483
"169",27091790502,3,3,NA,6,63.4095634095634
"170",27091790501,3,5,NA,8,83.021483021483
"171",27091790600,3,5,NA,8,83.021483021483
"172",27091790200,3,5,NA,8,83.021483021483
"173",27091790100,3,4,NA,7,76.0914760914761
"174",27093560100,3,5,NA,8,83.021483021483
"175",27171100500,3,5,NA,8,83.021483021483
"176",27171101300,3,5,NA,8,83.021483021483
"177",27145011201,3,4,NA,7,76.0914760914761
"178",27115950100,3,2,NA,5,51.004851004851
"179",27139080903,3,2,NA,5,51.004851004851
"180",27139080908,3,NA,NA,3,19.1268191268191
"181",27139080305,3,5,NA,8,83.021483021483
"182",27139081001,3,4,NA,7,76.0914760914761
"183",27139080907,3,NA,NA,3,19.1268191268191
"184",27141030301,3,2,NA,5,51.004851004851
"185",27141030408,3,3,NA,6,63.4095634095634
"186",27141030302,3,3,NA,6,63.4095634095634
"187",27145010403,3,4,NA,7,76.0914760914761
"188",27145010401,3,1,NA,4,34.7886347886348
"189",27145010402,3,3,NA,6,63.4095634095634
"190",27145011101,3,4,NA,7,76.0914760914761
"191",27153790700,3,5,NA,8,83.021483021483
"192",27145011500,3,4,NA,7,76.0914760914761
"193",27153790800,3,1,NA,4,34.7886347886348
"194",27025110600,3,4,NA,7,76.0914760914761
"195",27163070205,3,4,NA,7,76.0914760914761
"196",27171100804,3,5,NA,8,83.021483021483
"197",27171100706,3,5,NA,8,83.021483021483
"198",27171100803,3,5,NA,8,83.021483021483
"199",27171100701,3,5,NA,8,83.021483021483
"200",27171100705,3,NA,NA,3,19.1268191268191
"201",27171100704,3,NA,NA,3,19.1268191268191
"202",27171101101,3,6,1,10,93.9015939015939
"203",27171100900,3,6,NA,9,88.011088011088
"204",27171101200,3,5,NA,8,83.021483021483
"205",27171101102,3,5,1,9,88.011088011088
"206",27053011998,3,9,NA,12,98.4753984753985
"207",27053024904,3,NA,1,4,34.7886347886348
"208",27053011800,3,5,1,9,88.011088011088
"209",27053111600,3,5,1,9,88.011088011088
"210",27053024700,3,NA,1,4,34.7886347886348
"211",27053980000,3,9,1,13,99.3069993069993
"212",27053011703,3,5,1,9,88.011088011088
"213",27053011704,3,5,1,9,88.011088011088
"214",27053012101,3,5,1,9,88.011088011088
"215",27053110500,3,9,NA,12,98.4753984753985
"216",27053111100,3,9,NA,12,98.4753984753985
"217",27053012102,3,9,NA,12,98.4753984753985
"218",27053012003,3,5,1,9,88.011088011088
"219",27053000300,3,5,NA,8,83.021483021483
"220",27053021400,3,4,NA,7,76.0914760914761
"221",27053021001,3,4,NA,7,76.0914760914761
"222",27137013900,3,3,NA,6,63.4095634095634
"223",27137013800,3,3,NA,6,63.4095634095634
"224",27137015200,3,3,NA,6,63.4095634095634
"225",27123037200,2,9,NA,11,96.6042966042966
"226",27037060202,2,9,NA,11,96.6042966042966
"227",27037060201,2,9,NA,11,96.6042966042966
"228",27037060105,2,9,NA,11,96.6042966042966
"229",27037060101,2,9,NA,11,96.6042966042966
"230",27037060102,2,9,NA,11,96.6042966042966
"231",27037060104,2,NA,NA,2,9.21690921690922
"232",27123036100,2,9,NA,11,96.6042966042966
"233",27041450900,2,1,2,5,51.004851004851
"234",27053002700,2,4,NA,6,63.4095634095634
"235",27053003200,2,4,NA,6,63.4095634095634
"236",27053021602,2,4,NA,6,63.4095634095634
"237",27053021700,2,4,NA,6,63.4095634095634
"238",27053021800,2,4,NA,6,63.4095634095634
"239",27053021002,2,4,NA,6,63.4095634095634
"240",27053021900,2,4,NA,6,63.4095634095634
"241",27053102000,2,4,NA,6,63.4095634095634
"242",27053003300,2,4,NA,6,63.4095634095634
"243",27053022000,2,NA,NA,2,9.21690921690922
"244",27053106500,2,4,NA,6,63.4095634095634
"245",27053105100,2,4,NA,6,63.4095634095634
"246",27053102800,2,4,NA,6,63.4095634095634
"247",27053022801,2,NA,NA,2,9.21690921690922
"248",27053104100,2,4,NA,6,63.4095634095634
"249",27053022700,2,5,NA,7,76.0914760914761
"250",27053022802,2,NA,NA,2,9.21690921690922
"251",27053105500,2,4,NA,6,63.4095634095634
"252",27053026403,2,4,NA,6,63.4095634095634
"253",27053026609,2,2,NA,4,34.7886347886348
"254",27053026301,2,5,NA,7,76.0914760914761
"255",27053026507,2,4,NA,6,63.4095634095634
"256",27053026610,2,2,NA,4,34.7886347886348
"257",27053026514,2,2,NA,4,34.7886347886348
"258",27053026611,2,2,NA,4,34.7886347886348
"259",27053027400,2,5,NA,7,76.0914760914761
"260",27053027205,2,2,NA,4,34.7886347886348
"261",27053027300,2,5,NA,7,76.0914760914761
"262",27123042102,2,1,NA,3,19.1268191268191
"263",27123042202,2,1,NA,3,19.1268191268191
"264",27123042302,2,NA,NA,2,9.21690921690922
"265",27123042301,2,1,NA,3,19.1268191268191
"266",27123040402,2,NA,NA,2,9.21690921690922
"267",27123042401,2,NA,NA,2,9.21690921690922
"268",27123040606,2,1,NA,3,19.1268191268191
"269",27003051203,2,3,NA,5,51.004851004851
"270",27123040708,2,NA,NA,2,9.21690921690922
"271",27123040709,2,NA,NA,2,9.21690921690922
"272",27123040704,2,1,NA,3,19.1268191268191
"273",27163070604,2,3,NA,5,51.004851004851
"274",27163070403,2,4,NA,6,63.4095634095634
"275",27163070405,2,1,1,4,34.7886347886348
"276",27163070910,2,3,NA,5,51.004851004851
"277",27123042504,2,3,NA,5,51.004851004851
"278",27123042501,2,3,NA,5,51.004851004851
"279",27163071006,2,3,NA,5,51.004851004851
"280",27163071001,2,3,NA,5,51.004851004851
"281",27163070911,2,NA,NA,2,9.21690921690922
"282",27163070912,2,NA,NA,2,9.21690921690922
"283",27163071013,2,1,NA,3,19.1268191268191
"284",27163071014,2,1,NA,3,19.1268191268191
"285",27163071019,2,1,NA,3,19.1268191268191
"286",27163071012,2,1,NA,3,19.1268191268191
"287",27123042503,2,9,NA,11,96.6042966042966
"288",27123037403,2,9,NA,11,96.6042966042966
"289",27163071003,2,9,NA,11,96.6042966042966
"290",27005450900,2,2,NA,4,34.7886347886348
"291",27005450800,2,2,NA,4,34.7886347886348
"292",27013170900,2,8,NA,10,93.9015939015939
"293",27013171000,2,6,NA,8,83.021483021483
"294",27017070600,2,2,NA,4,34.7886347886348
"295",27019090401,2,5,NA,7,76.0914760914761
"296",27019091002,2,5,NA,7,76.0914760914761
"297",27019090402,2,2,NA,4,34.7886347886348
"298",27019090802,2,NA,NA,2,9.21690921690922
"299",27019090801,2,4,NA,6,63.4095634095634
"300",27019090303,2,2,NA,4,34.7886347886348
"301",27053027702,2,1,NA,3,19.1268191268191
"302",27053027703,2,1,NA,3,19.1268191268191
"303",27019090101,2,6,NA,8,83.021483021483
"304",27019090304,2,6,NA,8,83.021483021483
"305",27019090302,2,5,NA,7,76.0914760914761
"306",27025110503,2,NA,NA,2,9.21690921690922
"307",27025110501,2,NA,NA,2,9.21690921690922
"308",27025110504,2,3,NA,5,51.004851004851
"309",27025110404,2,2,NA,4,34.7886347886348
"310",27025110403,2,3,NA,5,51.004851004851
"311",27033270400,2,7,NA,9,88.011088011088
"312",27033270100,2,5,NA,7,76.0914760914761
"313",27101900300,2,4,NA,6,63.4095634095634
"314",27033270300,2,7,NA,9,88.011088011088
"315",27053026005,2,NA,NA,2,9.21690921690922
"316",27053026006,2,NA,NA,2,9.21690921690922
"317",27053026019,2,2,NA,4,34.7886347886348
"318",27053026104,2,1,NA,3,19.1268191268191
"319",27053026208,2,NA,NA,2,9.21690921690922
"320",27053026020,2,2,NA,4,34.7886347886348
"321",27053026007,2,2,NA,4,34.7886347886348
"322",27053026103,2,5,NA,7,76.0914760914761
"323",27059130501,2,1,NA,3,19.1268191268191
"324",27063480100,2,7,NA,9,88.011088011088
"325",27067780300,2,2,NA,4,34.7886347886348
"326",27067780600,2,2,NA,4,34.7886347886348
"327",27091790400,2,4,NA,6,63.4095634095634
"328",27165950300,2,5,NA,7,76.0914760914761
"329",27093560200,2,5,NA,7,76.0914760914761
"330",27085950200,2,6,NA,8,83.021483021483
"331",27101900100,2,5,2,9,88.011088011088
"332",27101900200,2,4,NA,6,63.4095634095634
"333",27105105100,2,5,NA,7,76.0914760914761
"334",27111961400,2,1,NA,3,19.1268191268191
"335",27111960600,2,1,NA,3,19.1268191268191
"336",27111960700,2,2,NA,4,34.7886347886348
"337",27111960400,2,2,NA,4,34.7886347886348
"338",27111960102,2,2,NA,4,34.7886347886348
"339",27111961600,2,3,NA,5,51.004851004851
"340",27111961200,2,NA,NA,2,9.21690921690922
"341",27111961700,2,4,NA,6,63.4095634095634
"342",27111960800,2,2,NA,4,34.7886347886348
"343",27121970300,2,5,NA,7,76.0914760914761
"344",27121970200,2,4,1,7,76.0914760914761
"345",27121970100,2,4,NA,6,63.4095634095634
"346",27121970400,2,3,NA,5,51.004851004851
"347",27139080207,2,4,NA,6,63.4095634095634
"348",27139080905,2,4,NA,6,63.4095634095634
"349",27139080204,2,4,NA,6,63.4095634095634
"350",27139080201,2,6,NA,8,83.021483021483
"351",27139080206,2,4,NA,6,63.4095634095634
"352",27139080202,2,4,NA,6,63.4095634095634
"353",27139080307,2,2,NA,4,34.7886347886348
"354",27139080906,2,4,NA,6,63.4095634095634
"355",27139080802,2,6,NA,8,83.021483021483
"356",27139080700,2,6,NA,8,83.021483021483
"357",27141030409,2,3,NA,5,51.004851004851
"358",27141030410,2,3,NA,5,51.004851004851
"359",27141030406,2,3,NA,5,51.004851004851
"360",27141030405,2,3,NA,5,51.004851004851
"361",27093560600,2,6,NA,8,83.021483021483
"362",27145011000,2,2,NA,4,34.7886347886348
"363",27093560500,2,6,NA,8,83.021483021483
"364",27151960400,2,5,NA,7,76.0914760914761
"365",27153790500,2,4,NA,6,63.4095634095634
"366",27163070906,2,NA,NA,2,9.21690921690922
"367",27171100401,2,NA,NA,2,9.21690921690922
"368",27171100707,2,2,NA,4,34.7886347886348
"369",27171100300,2,3,NA,5,51.004851004851
"370",27019090200,2,6,NA,8,83.021483021483
"371",27085950100,2,6,NA,8,83.021483021483
"372",27001770100,2,2,NA,4,34.7886347886348
"373",27001770200,2,2,NA,4,34.7886347886348
"374",27035950100,2,2,NA,4,34.7886347886348
"375",27003050233,2,2,NA,4,34.7886347886348
"376",27003050210,2,3,NA,5,51.004851004851
"377",27003050230,2,2,NA,4,34.7886347886348
"378",27003050237,2,2,NA,4,34.7886347886348
"379",27003050232,2,2,NA,4,34.7886347886348
"380",27003050111,2,NA,NA,2,9.21690921690922
"381",27003051600,2,2,NA,4,34.7886347886348
"382",27003050902,2,2,NA,4,34.7886347886348
"383",27123040706,2,2,NA,4,34.7886347886348
"384",27003050828,2,2,NA,4,34.7886347886348
"385",27123040705,2,2,NA,4,34.7886347886348
"386",27003050901,2,2,NA,4,34.7886347886348
"387",27003050229,2,1,NA,3,19.1268191268191
"388",27003050816,2,1,NA,3,19.1268191268191
"389",27005450200,2,2,NA,4,34.7886347886348
"390",27007450500,2,3,NA,5,51.004851004851
"391",27007450400,2,2,NA,4,34.7886347886348
"392",27007450706,2,NA,NA,2,9.21690921690922
"393",27007450600,2,NA,NA,2,9.21690921690922
"394",27007450102,2,1,NA,3,19.1268191268191
"395",27007450704,2,1,NA,3,19.1268191268191
"396",27007450300,2,1,NA,3,19.1268191268191
"397",27009020202,2,4,NA,6,63.4095634095634
"398",27009020205,2,1,NA,3,19.1268191268191
"399",27009020203,2,5,NA,7,76.0914760914761
"400",27011950200,2,3,NA,5,51.004851004851
"401",27011950100,2,5,NA,7,76.0914760914761
"402",27011950300,2,3,NA,5,51.004851004851
"403",27019090501,2,2,NA,4,34.7886347886348
"404",27053027503,2,NA,NA,2,9.21690921690922
"405",27019091202,2,5,NA,7,76.0914760914761
"406",27019091100,2,6,NA,8,83.021483021483
"407",27019091201,2,3,NA,5,51.004851004851
"408",27019090102,2,6,NA,8,83.021483021483
"409",27025110700,2,4,NA,6,63.4095634095634
"410",27137001300,2,1,NA,3,19.1268191268191
"411",27031480101,2,1,NA,3,19.1268191268191
"412",27137001200,2,1,NA,3,19.1268191268191
"413",27031480102,2,1,NA,3,19.1268191268191
"414",27075370102,2,2,NA,4,34.7886347886348
"415",27137001600,2,8,NA,10,93.9015939015939
"416",27137000900,2,1,NA,3,19.1268191268191
"417",27075370101,2,4,NA,6,63.4095634095634
"418",27075370400,2,2,NA,4,34.7886347886348
"419",27137000600,2,3,NA,5,51.004851004851
"420",27137000700,2,1,NA,3,19.1268191268191
"421",27137001100,2,1,NA,3,19.1268191268191
"422",27031480200,2,NA,NA,2,9.21690921690922
"423",27137015700,2,1,NA,3,19.1268191268191
"424",27137000200,2,3,NA,5,51.004851004851
"425",27137000500,2,1,NA,3,19.1268191268191
"426",27137001000,2,1,NA,3,19.1268191268191
"427",27137001400,2,1,NA,3,19.1268191268191
"428",27137001800,2,8,NA,10,93.9015939015939
"429",27137010500,2,3,NA,5,51.004851004851
"430",27075370300,2,4,NA,6,63.4095634095634
"431",27137001700,2,8,NA,10,93.9015939015939
"432",27035951600,2,2,NA,4,34.7886347886348
"433",27097780400,2,2,NA,4,34.7886347886348
"434",27097780300,2,5,NA,7,76.0914760914761
"435",27037061106,2,9,NA,11,96.6042966042966
"436",27037061111,2,4,NA,6,63.4095634095634
"437",27037061001,2,9,NA,11,96.6042966042966
"438",27037061105,2,9,NA,11,96.6042966042966
"439",27037061102,2,9,NA,11,96.6042966042966
"440",27049080600,2,3,NA,5,51.004851004851
"441",27037061402,2,5,NA,7,76.0914760914761
"442",27049080500,2,5,NA,7,76.0914760914761
"443",27051070100,2,5,NA,7,76.0914760914761
"444",27041450100,2,2,NA,4,34.7886347886348
"445",27051070200,2,5,NA,7,76.0914760914761
"446",27053023802,2,5,NA,7,76.0914760914761
"447",27053109200,2,NA,NA,2,9.21690921690922
"448",27053008100,2,NA,NA,2,9.21690921690922
"449",27053111400,2,5,1,8,83.021483021483
"450",27053110800,2,5,1,8,83.021483021483
"451",27053023100,2,5,NA,7,76.0914760914761
"452",27053023600,2,5,NA,7,76.0914760914761
"453",27053111500,2,5,1,8,83.021483021483
"454",27053108000,2,NA,NA,2,9.21690921690922
"455",27053111300,2,5,NA,7,76.0914760914761
"456",27053012001,2,5,1,8,83.021483021483
"457",27053109800,2,5,NA,7,76.0914760914761
"458",27053109100,2,5,NA,7,76.0914760914761
"459",27053010600,2,5,NA,7,76.0914760914761
"460",27053111200,2,5,NA,7,76.0914760914761
"461",27053010700,2,5,NA,7,76.0914760914761
"462",27053107000,2,NA,NA,2,9.21690921690922
"463",27053106600,2,NA,NA,2,9.21690921690922
"464",27053022901,2,5,NA,7,76.0914760914761
"465",27053106700,2,4,NA,6,63.4095634095634
"466",27053105201,2,4,NA,6,63.4095634095634
"467",27053105600,2,4,NA,6,63.4095634095634
"468",27053006800,2,NA,NA,2,9.21690921690922
"469",27053026015,2,4,NA,6,63.4095634095634
"470",27053026024,2,6,NA,8,83.021483021483
"471",27053026023,2,2,NA,4,34.7886347886348
"472",27053026511,2,1,NA,3,19.1268191268191
